experiment,net,kind,algorithm,feature_augmentation,data_augmentation,hair_removal,segmentation,class,model_idx,class_idx,class_name,precision,recall,f1_score,support
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,49,8,0,akiec,0.6511627906976745,0.5714285714285714,0.6086956521739131,49.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,50,8,1,bcc,0.6521739130434783,0.7792207792207793,0.7100591715976331,77.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,51,8,2,bkl,0.7051282051282052,0.6666666666666666,0.6853582554517134,165.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,52,8,3,df,0.6470588235294118,0.6470588235294118,0.6470588235294118,17.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,53,8,4,mel,0.5689655172413793,0.592814371257485,0.5806451612903226,167.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,54,8,5,nv,0.924075924075924,0.91948310139165,0.9217737917289488,1006.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,55,8,6,vasc,0.75,0.6818181818181818,0.7142857142857143,22.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,56,9,0,akiec,0.6382978723404256,0.6122448979591837,0.625,49.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,57,9,1,bcc,0.6595744680851063,0.8051948051948052,0.7251461988304093,77.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,58,9,2,bkl,0.7284768211920529,0.6666666666666666,0.6962025316455697,165.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,59,9,3,df,0.6470588235294118,0.6470588235294118,0.6470588235294118,17.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,60,9,4,mel,0.5674157303370787,0.6047904191616766,0.5855072463768116,167.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,61,9,5,nv,0.9277833500501504,0.91948310139165,0.9236145781328008,1006.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,62,9,6,vasc,0.7894736842105263,0.6818181818181818,0.7317073170731707,22.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,63,10,0,akiec,0.6521739130434783,0.6122448979591837,0.631578947368421,49.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,64,10,1,bcc,0.6451612903225806,0.7792207792207793,0.7058823529411765,77.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,65,10,2,bkl,0.7218543046357616,0.6606060606060606,0.689873417721519,165.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,66,10,3,df,0.6470588235294118,0.6470588235294118,0.6470588235294118,17.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,67,10,4,mel,0.5706214689265536,0.6047904191616766,0.5872093023255814,167.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,68,10,5,nv,0.9269269269269268,0.9204771371769384,0.9236907730673316,1006.0
feature_extraction_Inception_use_augmentation_use_feature_augmentation_,Inception,feature_extractor,xgboost,True,False,False,False,69,10,6,vasc,0.75,0.6818181818181818,0.7142857142857143,22.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,0,1,0,akiec,0.78125,0.5102040816326531,0.6172839506172839,49.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,1,1,1,bcc,0.5535714285714286,0.8051948051948052,0.656084656084656,77.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,2,1,2,bkl,0.8861788617886179,0.6606060606060606,0.7569444444444444,165.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,3,1,3,df,0.0,0.0,0.0,17.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,4,1,4,mel,0.717741935483871,0.5329341317365269,0.6116838487972509,167.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,5,1,5,nv,0.8830935251798561,0.9761431411530817,0.927289896128423,1006.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,6,1,6,vasc,0.0,0.0,0.0,22.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,7,2,0,akiec,0.78125,0.5102040816326531,0.6172839506172839,49.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,8,2,1,bcc,0.5535714285714286,0.8051948051948052,0.656084656084656,77.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,9,2,2,bkl,0.8861788617886179,0.6606060606060606,0.7569444444444444,165.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,10,2,3,df,0.0,0.0,0.0,17.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,11,2,4,mel,0.717741935483871,0.5329341317365269,0.6116838487972509,167.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,12,2,5,nv,0.8830935251798561,0.9761431411530817,0.927289896128423,1006.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,13,2,6,vasc,0.0,0.0,0.0,22.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,14,3,0,akiec,0.78125,0.5102040816326531,0.6172839506172839,49.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,15,3,1,bcc,0.5535714285714286,0.8051948051948052,0.656084656084656,77.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,16,3,2,bkl,0.8861788617886179,0.6606060606060606,0.7569444444444444,165.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,17,3,3,df,0.0,0.0,0.0,17.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,18,3,4,mel,0.717741935483871,0.5329341317365269,0.6116838487972509,167.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,19,3,5,nv,0.8830935251798561,0.9761431411530817,0.927289896128423,1006.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,20,3,6,vasc,0.0,0.0,0.0,22.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,21,4,0,akiec,0.78125,0.5102040816326531,0.6172839506172839,49.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,22,4,1,bcc,0.5535714285714286,0.8051948051948052,0.656084656084656,77.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,23,4,2,bkl,0.8861788617886179,0.6606060606060606,0.7569444444444444,165.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,24,4,3,df,0.0,0.0,0.0,17.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,25,4,4,mel,0.717741935483871,0.5329341317365269,0.6116838487972509,167.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,26,4,5,nv,0.8830935251798561,0.9761431411530817,0.927289896128423,1006.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,27,4,6,vasc,0.0,0.0,0.0,22.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,28,5,0,akiec,0.78125,0.5102040816326531,0.6172839506172839,49.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,29,5,1,bcc,0.5535714285714286,0.8051948051948052,0.656084656084656,77.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,30,5,2,bkl,0.8861788617886179,0.6606060606060606,0.7569444444444444,165.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,31,5,3,df,0.0,0.0,0.0,17.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,32,5,4,mel,0.717741935483871,0.5329341317365269,0.6116838487972509,167.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,33,5,5,nv,0.8830935251798561,0.9761431411530817,0.927289896128423,1006.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,34,5,6,vasc,0.0,0.0,0.0,22.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,35,6,0,akiec,0.78125,0.5102040816326531,0.6172839506172839,49.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,36,6,1,bcc,0.5535714285714286,0.8051948051948052,0.656084656084656,77.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,37,6,2,bkl,0.8861788617886179,0.6606060606060606,0.7569444444444444,165.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,38,6,3,df,0.0,0.0,0.0,17.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,39,6,4,mel,0.717741935483871,0.5329341317365269,0.6116838487972509,167.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,40,6,5,nv,0.8830935251798561,0.9761431411530817,0.927289896128423,1006.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,41,6,6,vasc,0.0,0.0,0.0,22.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,42,7,0,akiec,0.78125,0.5102040816326531,0.6172839506172839,49.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,43,7,1,bcc,0.5535714285714286,0.8051948051948052,0.656084656084656,77.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,44,7,2,bkl,0.8861788617886179,0.6606060606060606,0.7569444444444444,165.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,45,7,3,df,0.0,0.0,0.0,17.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,46,7,4,mel,0.717741935483871,0.5329341317365269,0.6116838487972509,167.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,47,7,5,nv,0.8830935251798561,0.9761431411530817,0.927289896128423,1006.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,48,7,6,vasc,0.0,0.0,0.0,22.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,49,8,0,akiec,0.78125,0.5102040816326531,0.6172839506172839,49.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,50,8,1,bcc,0.5535714285714286,0.8051948051948052,0.656084656084656,77.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,51,8,2,bkl,0.8861788617886179,0.6606060606060606,0.7569444444444444,165.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,52,8,3,df,0.0,0.0,0.0,17.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,53,8,4,mel,0.717741935483871,0.5329341317365269,0.6116838487972509,167.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,54,8,5,nv,0.8830935251798561,0.9761431411530817,0.927289896128423,1006.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,55,8,6,vasc,0.0,0.0,0.0,22.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,56,9,0,akiec,0.78125,0.5102040816326531,0.6172839506172839,49.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,57,9,1,bcc,0.5535714285714286,0.8051948051948052,0.656084656084656,77.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,58,9,2,bkl,0.8861788617886179,0.6606060606060606,0.7569444444444444,165.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,59,9,3,df,0.0,0.0,0.0,17.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,60,9,4,mel,0.717741935483871,0.5329341317365269,0.6116838487972509,167.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,61,9,5,nv,0.8830935251798561,0.9761431411530817,0.927289896128423,1006.0
feature_extraction_ResNet_use_augmentation_,Resnet,feature_extractor,adaboost,False,False,False,False,62,9,6,vasc,0.0,0.0,0.0,22.0
